Measure:volume	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	MaskVol	EstimatedTotalIntraCranialVol
sub-0134	2383.0	2303.8	5067.7	2403.1	833.5	5821.2	7955.8	5521.2	4080.7	8832.2	7204.2	5994.8	2979.4	5804.9	1767.2	3437.6	3134.6	943.3	2556.2	3212.9	5845.1	4336.9	11379.1	10724.1	3597.2	10552.1	16714.1	9973.8	7937.4	7914.9	232.6	729.2	664.1	9090.1	1887.5	3051.6	4833.9	2247.1	927.9	5452.2	9309.8	5757.4	3256.1	10222.0	6866.7	5992.5	3993.0	6333.3	1594.0	4557.3	3158.6	1510.4	4018.6	3697.5	5987.4	3861.4	11075.7	10501.6	1915.7	11526.0	15328.8	9860.0	5831.6	7231.4	472.4	697.0	747.3	9391.1	26881.0	25504.7	208721.088257	209806.324459	418527.412716	1459903.0	1128558.055114
sub-0135	3529.3	2835.3	5844.0	2653.5	1067.8	6868.3	10997.6	7385.8	4417.7	10265.9	6990.2	5688.2	3737.9	6181.0	1503.1	3903.2	3266.4	1037.6	3875.2	2420.0	8513.7	5144.3	14045.5	8334.8	3025.2	15161.9	19901.1	11444.8	8419.7	9545.3	231.0	913.7	891.9	10117.3	2724.9	3928.0	5783.7	2652.6	991.4	5753.9	11533.8	6628.2	3761.1	9380.8	8045.6	5688.3	4121.9	7013.7	1766.2	5060.9	3389.4	1635.4	3788.2	2776.7	7298.4	5038.9	14200.9	9770.6	2212.3	13575.0	18226.5	11103.6	6965.3	10049.2	392.9	1005.4	614.6	10061.2	36213.9	35656.3	246967.151032	244681.105429	491648.256461	1558290.0	1560089.559788
sub-0136	2914.2	2565.0	6462.5	2528.2	1296.3	6123.8	9764.1	6734.2	3970.9	9622.7	6562.1	5789.5	2486.6	6842.6	1559.1	3834.8	3368.7	1110.3	3294.1	2976.7	7613.0	4888.8	13226.9	9489.7	2649.2	12536.6	19591.6	11124.3	8534.5	8499.6	213.7	530.7	932.8	9510.0	3143.8	2699.2	5461.0	2952.6	631.4	5489.4	12614.7	6102.9	3249.9	11028.6	6910.4	6459.0	3733.3	6900.1	1703.8	5115.4	3485.8	1396.9	3508.2	3754.5	6975.4	4383.5	12817.6	9245.7	1857.2	14309.9	18516.4	9813.3	7265.1	6975.5	337.3	671.3	660.3	9367.6	36307.1	35295.6	237909.573739	237582.641494	475492.215233	1451015.0	1416240.167867
sub-0137	3353.0	2559.8	6889.2	2300.2	669.3	5751.9	9060.4	5803.1	3640.7	9312.4	6750.3	5491.3	3590.4	5771.3	1411.1	4234.9	3620.5	1135.0	3498.0	3345.7	7280.9	4538.5	13180.3	8607.9	2891.6	13298.3	18744.5	11241.2	7841.5	8776.3	294.4	752.1	907.6	9645.3	3268.5	2588.1	5312.8	2088.5	630.3	5651.7	12120.9	5383.1	3287.5	8955.2	6230.6	5900.4	3526.1	6348.6	1416.1	4505.2	3508.7	1441.5	3924.6	3388.1	6703.5	4351.0	12186.3	9606.5	2613.9	12229.7	19343.2	11205.8	6518.2	7741.0	324.6	637.2	730.7	9666.4	31498.3	31114.4	227850.639921	225976.659376	453827.299297	1506772.0	1311678.877331
sub-0138	2119.9	2808.7	6539.7	2169.5	792.5	6835.8	8988.0	5108.1	3886.3	8437.4	6646.6	5017.2	3399.7	4794.9	1402.5	4710.1	3803.3	973.3	2898.8	3194.4	6289.3	4621.7	10459.8	9338.9	2197.8	12327.3	17947.1	13363.3	8861.0	8773.3	349.8	474.8	589.9	10154.0	2223.9	3014.6	5694.0	2302.1	692.0	6183.5	9875.1	5479.2	3097.6	9387.0	6570.6	5329.4	3587.1	5820.1	1436.5	5364.5	2750.2	1114.7	3337.0	2983.5	6912.5	4595.0	11529.7	10879.3	2024.3	13065.9	17884.4	11722.0	5461.9	7129.4	525.0	600.4	889.7	9815.4	26963.1	27893.8	218019.826213	218791.770891	436811.597104	1452786.0	1262080.962009
sub-0139	3056.5	2281.4	5827.6	2819.0	842.2	6244.2	9566.8	5698.2	3145.3	10203.6	6068.7	5373.0	3062.9	5113.0	1365.8	3033.6	3783.0	782.7	2628.7	3667.4	6820.8	3689.3	12895.2	7880.3	1921.9	9957.6	14558.2	10884.9	6349.9	6933.3	263.3	623.3	868.3	8138.7	3148.3	2449.4	4954.5	2566.7	874.5	5303.5	11849.3	5742.6	2808.3	10394.4	6633.1	5194.3	3392.6	5985.3	1245.8	4712.2	2992.3	1241.6	2641.3	3483.8	6406.8	3467.9	11843.4	8337.3	1875.7	12071.9	14967.5	10485.6	6160.2	6583.2	421.5	599.6	597.5	7700.3	22817.4	23313.1	200650.841213	204147.081408	404797.922621	1382795.0	1196970.534904
sub-0140	2902.4	2963.0	7074.9	2461.6	680.9	6952.9	10669.4	7099.0	4180.7	8858.1	6888.5	5023.7	3165.5	5574.2	1653.9	4222.6	2950.6	1082.7	2880.9	2645.1	8215.6	4410.1	14448.8	9512.4	2608.7	13509.4	17576.0	14401.5	9128.9	12027.8	269.0	601.1	678.9	9256.6	3157.2	2418.5	6436.8	2718.0	739.4	6470.8	13586.8	6567.4	3631.2	8835.3	7476.2	5657.0	3796.1	6806.2	1787.8	4875.4	3598.5	1431.7	3133.6	2925.2	7450.3	4312.4	13558.0	9704.2	1701.7	13622.2	19612.7	13008.2	7296.8	9441.6	336.0	683.3	657.0	8840.6	34444.4	32466.3	243093.869673	241227.431613	484321.301286	1475332.0	1380956.920453
sub-0141	2560.6	2782.3	6966.6	2640.2	781.8	7235.7	8681.3	6730.1	3705.1	9630.7	6168.0	4320.3	2733.8	5173.5	1921.4	4367.4	3565.7	954.0	3406.8	1978.1	7531.9	4827.1	12309.4	10629.1	3047.0	13691.9	18558.4	13396.2	7839.1	11147.9	393.0	566.8	1017.9	9885.7	2227.3	2586.7	5828.9	2499.6	741.3	6482.6	12867.5	5912.1	3336.0	9221.8	6190.1	4491.0	3750.7	5993.7	1399.5	5015.7	2774.5	1410.3	3167.9	2345.5	7589.2	4359.3	12199.1	10638.2	1793.4	14226.8	18581.4	11790.6	7299.4	9586.3	430.0	659.9	511.8	9548.4	25746.6	25491.3	228362.987045	225714.768658	454077.755703	1495210.0	1500243.929005
sub-0142	3047.3	2373.2	6636.0	1877.4	767.5	6681.3	10717.5	6866.5	3535.5	9194.9	6520.5	5817.7	3143.2	5511.4	1463.0	4626.3	4135.9	776.2	3663.9	2552.0	7435.8	4582.1	12281.8	9463.2	2856.3	12386.6	19081.2	12983.5	7759.0	8990.9	274.5	623.7	822.8	9956.8	3128.9	2574.3	4688.9	2428.8	695.4	6631.9	10832.2	5804.8	3648.9	7978.6	7226.0	5632.6	4060.3	6599.7	1536.9	4992.1	2500.1	1169.9	3454.3	2869.8	7684.2	3999.8	13650.6	9967.1	2181.6	11835.3	18791.0	11706.8	6391.0	9468.9	417.9	520.9	787.4	9438.6	28476.5	28505.3	229393.264193	225365.745042	454759.009235	1461547.0	1172995.662964
sub-0143	3140.3	2818.5	5475.3	2371.8	999.5	5954.5	8040.5	7209.8	3423.3	8892.0	5852.3	4867.2	2590.9	5490.0	1534.1	3706.8	3314.5	841.4	2765.5	2664.4	6387.8	3922.4	10786.0	8568.2	2397.2	10738.8	15191.8	11261.6	7243.6	7875.2	282.0	654.5	887.8	9567.3	2834.7	2750.2	5701.5	2088.0	693.1	5445.2	10008.7	5124.7	2992.2	8872.5	5808.9	5379.9	3107.3	5865.3	1350.5	4184.4	3279.3	944.1	3030.5	2881.9	6720.5	4560.0	10632.3	8541.0	1670.9	10550.1	15829.0	10477.1	7091.3	8937.1	403.6	736.4	551.0	9114.6	25327.3	25610.0	203897.883359	205262.961122	409160.844481	1396374.0	1400353.421911
sub-0144	3756.2	2532.8	5962.4	2962.2	1150.4	7262.0	10639.8	7720.9	3972.7	9729.6	6553.7	4518.6	4082.4	6408.8	1588.8	4006.9	3552.6	1097.9	3417.2	3323.3	8605.9	5118.3	13932.6	10356.1	2678.7	13697.3	20295.2	12059.2	7711.9	9675.9	330.1	730.3	868.1	11172.9	3474.1	3200.7	6615.2	2484.7	1080.8	6826.8	14104.7	6946.4	3428.6	9105.5	7596.2	4811.0	3564.6	7473.6	1490.0	5556.2	2797.7	1231.1	2685.2	2882.6	7501.2	4859.3	15405.8	11188.4	2415.8	13538.4	18366.3	13064.3	7109.4	9211.0	459.2	777.8	787.1	9660.3	33269.1	34178.1	246041.182773	246267.186097	492308.36887	1573786.0	1681085.659417
sub-0145	3112.0	2565.8	6031.9	2399.8	1005.4	5904.0	9123.0	6321.2	3691.3	8632.6	6201.6	5523.3	3082.3	5401.4	1481.8	3354.8	2781.8	862.9	2349.9	3284.3	7100.6	3703.8	11875.7	7867.7	2111.3	11875.0	15042.8	11816.6	6816.4	6538.1	323.6	682.5	706.8	9142.4	2816.5	2396.2	4128.0	2155.3	782.6	5809.6	10609.3	5282.7	3087.8	9313.4	5897.3	5510.9	3473.4	6113.0	1180.5	3703.8	2789.4	1047.4	2894.6	3170.5	6623.2	3970.0	12581.3	10340.3	1859.6	12100.0	15093.8	10889.4	5381.3	6243.2	499.3	695.3	618.1	8394.8	24519.2	25501.9	203666.557388	203143.242195	406809.799584	1415947.0	1299827.985789
sub-0146	2157.6	1858.1	5531.6	2786.0	605.2	6162.1	8117.7	6135.1	3781.2	10744.7	6388.7	5824.2	2819.4	4744.0	1497.9	3620.9	2819.3	1033.6	2430.1	3835.8	5882.8	3829.1	10844.7	7901.3	1762.4	12784.3	15227.1	11585.3	7488.8	8389.2	274.9	494.6	726.4	8704.7	2494.0	2006.6	5371.9	3443.7	600.8	5007.5	9185.5	5484.9	3469.3	11359.0	6174.3	6083.1	3068.6	6234.4	1539.5	4670.5	2620.1	1176.1	2353.1	4004.0	6455.6	3918.3	11576.7	7778.9	1504.2	12377.5	13858.7	11132.5	6233.5	7467.5	441.2	572.2	483.3	9143.7	35977.9	37647.5	217925.731613	218303.778414	436229.510027	1353985.0	1294601.842197
sub-0147	3166.6	2666.9	6094.7	2528.9	1168.5	6459.6	11553.5	6260.1	3752.3	8935.2	6689.6	4182.9	4083.3	5625.0	1534.1	4278.7	2841.5	906.6	2907.3	2703.2	7069.2	4735.7	13120.5	10665.5	2266.6	11047.9	16639.2	11450.1	7240.3	9277.7	359.0	614.5	857.8	10647.3	2082.6	2447.5	5597.2	2649.9	1099.2	5828.1	12114.5	5440.7	3273.1	9184.4	7162.1	4936.5	3395.4	5619.0	1524.9	4408.0	3888.7	1483.5	3896.0	2919.0	7003.5	3904.2	13001.9	11746.3	1886.6	10833.1	17465.2	10736.3	7028.6	8862.8	383.3	608.5	694.8	10553.7	29228.5	26703.0	223941.588343	222894.279268	446835.867611	1465269.0	1241067.766693
sub-0148	2186.4	2698.0	5889.5	1880.5	689.0	5858.7	8769.7	6088.3	3519.0	9431.7	6660.8	5126.2	3446.4	5347.0	1473.5	3326.9	3146.7	1024.3	3249.5	2813.1	6651.6	5099.7	14270.7	8908.6	3105.9	11723.4	17066.9	11881.8	7034.6	9382.0	301.6	557.2	955.9	10009.1	2550.0	2241.9	4624.1	2498.2	661.1	6047.3	10873.4	4894.3	3342.7	8861.5	6406.1	5461.6	3846.2	5783.5	1836.9	4535.3	3105.2	1075.9	3738.1	2991.5	7184.0	4211.3	13034.3	9321.0	1791.6	15041.3	16613.3	10229.6	6022.6	8348.2	350.9	661.4	741.6	9695.5	37835.6	35860.9	229137.474381	228336.878816	457474.353197	1398267.0	1371161.493702
sub-0149	2764.6	2887.0	5887.6	2854.7	944.2	6636.2	8418.8	5635.5	3842.8	10435.4	6076.9	5506.5	3448.9	4641.3	1553.3	3982.3	3394.0	1199.9	3288.6	2979.3	7524.1	4213.9	11737.2	8980.2	2740.3	12701.4	18396.6	12456.8	6802.6	7543.4	264.8	652.1	745.2	9135.0	2757.1	2416.1	5872.0	2609.9	736.0	5715.4	9587.6	5466.6	3166.9	8199.8	5636.3	6040.1	3468.6	5732.3	1480.6	5363.6	2823.9	1275.5	3318.3	3628.5	6943.8	4123.4	13708.5	9460.0	2032.7	12013.9	17449.1	12091.3	6272.5	8132.9	358.5	596.7	548.3	9466.6	36448.0	33760.6	228023.493457	225251.981918	453275.475375	1395019.0	1075534.959018
sub-0150	2178.3	2574.2	5050.0	2421.3	663.5	5982.4	8876.4	5038.7	3366.9	9658.9	4951.1	4949.9	2819.3	5250.5	1397.8	3332.0	2327.9	762.2	2424.3	2579.2	6162.2	3731.1	10961.0	7860.0	1926.9	10891.6	14267.3	11552.7	5484.0	6906.8	203.4	694.7	823.6	8127.9	2408.3	2404.2	5246.3	2482.6	702.8	5399.6	8443.1	4892.8	2183.0	10034.3	5681.9	4756.2	2857.5	5692.8	1607.0	4406.0	2279.1	1091.9	2761.5	2582.5	6152.6	3686.4	11556.6	8141.7	1468.4	9955.0	14425.0	9904.2	5857.1	6845.1	236.2	731.0	413.7	7135.2	30780.9	29119.4	198634.380141	195328.617044	393962.997185	1259944.0	1171160.88029
sub-0151	3434.2	2585.4	6038.0	2200.2	690.7	6586.6	9898.7	6783.7	3626.2	9833.6	6486.1	4576.6	3587.4	5894.5	1615.8	4375.8	3350.4	1083.5	2871.2	2899.1	5904.8	4445.6	12495.4	8883.8	2372.2	10815.9	15970.7	10253.0	7508.2	7881.2	238.6	770.5	632.9	9673.5	2468.0	2552.8	5273.4	2427.8	698.3	6492.5	11644.5	5804.3	3464.3	10417.9	6518.2	5291.6	3410.2	5897.3	1715.0	5200.8	2750.6	1332.9	3130.6	2768.4	5860.8	4326.4	12952.7	9697.2	2632.0	11574.4	15120.1	10115.6	6415.7	7305.2	306.0	658.6	557.3	9661.4	27907.9	28411.3	214333.708607	215904.237926	430237.946533	1443256.0	1509962.151515
sub-0152	2449.0	2416.6	5671.1	2189.1	794.4	5373.4	7578.0	5387.1	3386.3	8502.3	5093.2	5338.6	3062.0	5230.1	1554.6	3429.7	2732.1	887.7	2340.0	2912.5	5815.2	3882.9	10861.6	8553.5	2395.3	10426.4	13728.6	12295.3	5962.3	5470.6	247.7	566.5	611.7	8232.5	2953.5	2402.7	5638.1	2513.6	499.3	5982.5	9142.4	4880.6	3046.8	8330.3	5398.5	4581.2	2931.0	4957.0	1421.6	4098.2	2556.9	811.9	2623.2	2932.3	5785.8	3775.3	12430.6	8581.6	1321.6	9102.2	14824.3	11592.5	4999.7	6322.3	345.8	437.6	550.1	8517.2	25588.9	24518.8	192200.370637	193506.154081	385706.524718	1231856.0	999643.89995
sub-0153	3119.7	2651.6	6435.6	2479.5	848.0	6309.1	10439.0	6125.7	4295.6	10323.1	6220.5	4981.4	3897.3	5686.9	1772.5	4363.7	2877.3	1028.7	3278.7	3377.5	6958.7	4763.9	12353.2	9815.7	2267.4	12506.6	17725.5	11815.2	7860.4	8807.2	272.1	660.2	965.0	10682.6	3542.8	2410.9	5883.9	2591.3	730.8	6341.6	9509.9	5789.1	3750.5	9095.2	6796.9	5678.9	3659.9	6368.9	1829.5	5061.5	3629.8	1507.4	3680.6	3403.6	7354.1	4234.2	12306.2	9323.9	1974.8	13148.3	17561.3	11036.2	7242.4	8921.1	494.1	678.6	559.1	10442.4	37729.0	37842.9	237012.285411	235835.704298	472847.989709	1526166.0	1431686.192644
sub-0154	2746.7	2462.9	5362.1	2633.9	1070.2	7865.4	9991.5	6975.1	3013.6	10708.2	6363.5	5438.7	3291.0	7015.0	1632.4	3862.8	3404.2	1102.3	3276.5	2824.5	6911.7	4062.7	13861.1	8700.7	2792.4	12727.5	16587.2	13089.6	7569.8	7812.1	329.2	732.1	984.6	9627.7	2724.1	2497.4	5494.1	2562.5	948.4	7255.4	9651.7	6944.4	2885.2	11386.4	5698.9	5632.7	3352.3	5933.8	1922.2	4349.8	2995.4	1043.3	3779.6	2346.0	7661.2	4206.6	13507.3	9109.9	1842.0	13791.1	16059.6	12311.3	7316.6	8252.8	363.4	669.0	610.3	9656.5	43199.8	41624.6	243027.433718	240497.756779	483525.190497	1389207.0	1408099.524744
sub-0155	4070.0	2836.9	6885.2	3242.7	806.0	7067.4	13109.9	6572.9	5078.5	12438.5	7873.3	6550.5	4146.5	5854.6	1568.5	3852.3	4328.7	1264.4	4177.5	4355.4	8994.4	5030.6	14020.8	10729.5	2629.0	13595.0	20060.4	12711.5	8952.8	11887.8	383.9	613.5	666.2	10434.8	3362.8	3019.1	6470.7	3509.8	815.3	6775.6	14165.5	6766.6	4122.9	10686.6	7233.5	7414.7	4407.4	7408.7	1732.7	5001.5	3719.3	1296.6	4654.5	4656.5	8123.7	4779.3	14187.6	11142.4	1942.0	14285.6	17770.4	14496.2	7376.7	9854.5	420.9	622.9	790.5	10294.7	42864.1	41285.5	269761.010525	267909.275526	537670.286051	1642397.0	1725216.128586
sub-0156	2379.9	2769.0	6387.6	2789.5	1205.9	5841.2	9847.1	6429.1	4208.2	9836.9	6220.8	6797.9	3481.9	4650.3	1410.2	4041.1	3865.1	1074.2	3263.5	4565.3	6822.0	4471.4	12158.2	9493.3	2352.8	12240.2	17405.8	11716.7	7426.0	10802.8	261.5	720.1	540.0	9921.6	2694.5	3096.7	7084.0	3443.8	1032.5	5403.4	10094.5	6002.1	3651.0	9304.5	6502.2	7638.6	3353.8	6536.4	1500.1	3872.0	3534.8	1121.3	3241.2	5027.0	7269.3	4198.5	13211.1	8013.3	2588.2	12129.7	15970.5	12141.7	5818.8	9238.8	246.6	702.4	740.6	9777.0	28102.3	26693.4	226369.68494	224689.831	451059.51594	1462585.0	1523832.725016
sub-0157	1715.5	3451.4	6912.7	3566.0	751.1	7459.6	11044.2	6432.4	4198.8	10866.2	6961.1	5743.3	3708.8	6422.7	1666.7	3998.8	3749.8	1062.1	3067.7	4056.1	7757.4	5333.6	13073.7	9093.7	3047.8	12244.1	20428.0	12864.1	9225.1	9358.3	355.3	585.2	1040.0	9886.5	2790.5	3137.7	6050.3	3393.2	901.8	6577.4	10954.5	5635.3	3628.3	10774.0	7506.5	5859.0	3555.3	6764.4	1547.3	6000.2	3085.5	1490.2	3213.4	4295.9	6990.4	5196.5	13295.6	9808.8	2004.6	14441.3	18700.2	11663.7	7440.6	9552.2	349.3	589.5	616.1	9389.8	29352.6	31598.2	241412.10495	240517.617292	481929.722242	1542093.0	1246740.565978
sub-0158	3272.4	2620.5	6222.1	2129.3	942.3	6082.0	9568.4	5683.9	3716.9	9018.0	6454.6	4896.9	2668.0	5592.9	1666.4	3564.9	3462.7	1013.1	2982.6	2405.5	6625.2	4342.9	12746.7	8329.4	2590.7	12635.9	17193.2	11770.8	8773.2	10108.3	386.4	610.3	796.0	10253.6	3253.6	2856.7	5012.3	2486.0	981.2	6198.5	11538.8	5685.2	3168.3	8814.8	6514.2	5578.8	3741.4	5848.8	2009.1	4561.9	2885.4	1416.1	2906.8	2853.0	6610.9	4327.4	12697.7	10067.9	1648.8	12988.3	15132.0	11325.5	6678.0	7992.3	410.5	643.7	622.6	9587.6	29287.5	30725.5	221430.227522	220751.449538	442181.67706	1441274.0	1506750.044298
sub-0159	3523.2	2791.1	6513.4	2738.8	747.5	8515.1	14086.9	7613.6	4336.6	10891.6	7184.6	4923.8	3341.8	7403.9	1868.7	4857.5	3556.3	789.8	3432.9	1976.9	7533.8	5425.7	15209.6	12264.7	2953.9	11782.7	19268.4	14256.4	9430.5	10670.0	255.2	747.0	912.7	11085.3	3059.0	3111.1	5897.7	2651.1	685.5	7291.9	14713.9	7100.1	3863.8	10353.1	7019.9	4355.7	4622.1	7724.0	1836.0	5245.9	3940.6	1149.2	3924.9	2399.8	8223.4	5031.6	14414.8	13537.2	2093.3	12367.9	21234.4	14300.8	8061.0	10416.6	517.8	638.6	869.4	11787.6	34951.4	35394.6	261139.808559	259710.030565	520849.839124	1714652.0	1869415.720584
sub-0160	3193.5	3089.7	7457.4	2108.1	836.9	8008.9	11322.4	7313.8	3854.2	12286.7	6482.3	4519.3	3430.1	7691.4	1736.8	4271.1	3718.8	1104.1	3115.4	2333.9	6843.5	4963.9	15719.7	8409.0	2973.5	14224.7	21342.0	11079.8	10158.9	9632.0	317.2	643.3	982.8	10176.5	3326.5	2892.3	5728.4	2460.7	937.2	6196.3	14790.9	6616.9	3654.0	10643.1	6959.9	5268.5	3438.3	6966.9	1787.1	5980.9	3741.2	1538.4	3254.0	2757.5	7085.4	4478.5	16830.5	8413.3	2049.9	14454.2	20728.2	12760.7	7796.8	7651.5	480.0	749.5	752.3	10698.6	33393.3	33209.3	249666.453908	248219.60447	497886.058378	1623085.0	1676307.142224
sub-0161	2726.6	2770.3	6635.5	3398.9	1111.2	6944.1	8961.0	6273.3	4849.6	12755.3	7319.9	6274.8	3350.8	4996.5	1773.1	4585.4	3471.0	1217.0	3278.2	4028.1	7380.6	4582.7	14178.1	8926.3	2938.4	14250.4	19129.1	9606.7	8844.3	9265.1	282.6	692.2	817.2	10373.8	2930.4	2621.9	6978.5	2733.6	1117.9	6641.3	9847.0	6175.7	3668.7	10773.3	7018.0	6594.5	4270.9	6528.0	1575.9	5313.1	3406.0	1239.0	3533.0	3520.5	8188.9	4419.1	14189.8	10507.9	2145.5	14132.3	18577.0	10444.1	6185.8	8681.4	493.8	656.9	594.9	10762.2	34904.6	33494.8	243301.561224	242121.127488	485422.688713	1596789.0	1602061.22089
sub-0162	3025.2	2972.2	6147.2	2757.5	1462.8	6407.4	10815.4	6182.8	4061.4	9852.9	6655.9	4891.9	3660.8	5289.9	1466.8	4046.5	4185.2	1084.0	3938.3	3466.8	7699.9	4904.0	12688.5	7466.8	2766.4	12890.3	18701.5	11076.3	10059.0	10135.4	344.0	843.7	926.3	11434.7	2990.4	3244.1	4726.9	2616.0	783.1	6289.9	13507.3	6082.8	3283.5	12065.7	7924.5	5246.0	3702.7	6315.9	1496.3	5111.7	3329.9	1335.3	3980.5	2961.6	6449.5	4817.7	15402.1	8903.1	1802.3	12625.6	18957.5	9228.2	7772.3	7489.5	398.7	855.4	614.9	10300.4	31564.9	30535.9	237069.019242	235055.109664	472124.128907	1549486.0	1344554.555009
sub-0163	1919.3	3102.1	7231.0	2644.9	825.3	7200.1	9666.1	7140.8	4312.9	9617.7	6756.8	5610.8	3927.1	6084.7	1646.2	4197.8	3983.5	1039.5	3839.8	3473.9	7697.3	4802.4	14212.7	11034.0	2985.0	15008.1	19722.2	13265.9	9946.2	10108.5	412.4	833.0	819.6	10290.5	2912.8	2883.0	7090.5	2865.0	932.3	6384.7	12609.1	6297.2	3440.6	10278.8	6553.2	6126.6	3789.8	7029.0	1538.8	5387.7	3945.6	1174.5	3449.2	3625.0	7366.2	4515.9	14196.7	10330.2	2696.1	15554.1	21316.1	12337.2	7060.2	7743.4	426.6	683.4	853.6	10460.2	33267.6	31756.9	250520.076339	249236.708726	499756.785064	1480046.0	1294739.797538
sub-0164	2356.0	2161.7	5983.3	2272.4	741.6	6921.0	9329.8	7061.1	3790.0	9486.3	6308.9	4856.2	3313.3	5729.9	1409.7	3419.2	2956.4	1210.7	3044.9	2774.9	6474.6	4610.2	11813.7	9581.3	2136.4	14912.7	17302.3	11293.5	7988.4	10154.5	455.7	713.5	756.7	9750.3	2829.1	2872.9	5303.5	2554.8	585.0	6547.3	11060.3	6246.5	3483.5	9469.6	5608.4	5371.5	3855.0	6631.8	1614.2	3601.9	3016.9	1380.2	3194.4	3302.0	6654.4	4871.4	12618.0	8962.3	1619.2	11873.7	17680.9	12222.8	6219.0	7655.8	491.2	611.8	431.7	10163.4	33342.3	33625.5	230308.741984	225893.15431	456201.896294	1434804.0	1188231.934878
sub-0165	2453.4	2681.4	5877.0	2746.3	796.4	6553.6	9193.8	5481.8	3557.7	10302.5	5803.1	6049.2	3832.6	5027.3	1433.6	3624.6	3135.7	999.0	2798.7	2768.1	5917.5	3881.6	11655.1	7537.4	2056.0	12082.1	16149.2	10063.6	7789.7	7904.9	353.2	559.7	601.5	9316.9	2271.2	2457.6	6037.4	2714.6	646.4	5414.1	9102.4	5302.7	3814.8	9785.7	5794.6	6623.1	3236.3	5387.3	1775.7	4360.9	2467.4	1154.9	2800.8	3597.4	7121.7	4260.7	11454.6	7137.5	1590.8	10819.1	15687.6	10859.3	6236.7	7615.9	332.8	652.1	519.2	9834.0	26589.0	25898.0	208599.217484	205600.642207	414199.859691	1435142.0	1483535.133
sub-0166	2597.2	2531.6	6306.0	1930.6	758.0	5501.4	8570.9	6214.5	3512.5	9901.8	6252.8	4562.4	3028.3	4645.2	1371.8	3499.1	3513.1	941.0	2927.1	2426.2	7323.2	4372.3	12191.2	7974.4	2302.2	11950.5	16008.3	9931.5	7579.8	7592.9	313.1	646.9	903.8	8948.0	2568.2	2472.3	7264.4	1787.3	728.9	4898.2	8626.6	5580.3	3081.5	8576.0	5623.5	5096.3	3380.4	5860.3	1414.5	4232.1	3043.4	1082.9	2483.8	2543.7	6773.4	3597.2	12148.5	7481.3	1560.2	11834.0	16548.8	10687.6	6203.8	7730.7	284.7	611.4	727.5	8944.3	26471.0	25889.7	207173.067987	203602.019008	410775.086996	1400102.0	1114885.546577
sub-0167	3276.8	2948.3	8933.5	2594.1	1011.2	7506.1	12051.6	7196.3	3684.2	10636.8	7597.9	4915.4	4046.8	6188.6	1538.1	4299.8	3686.7	1073.0	3904.6	2441.0	8451.3	5003.5	14399.1	9874.1	3294.0	15122.7	21234.1	12594.6	9360.4	11725.0	301.7	598.7	1060.3	11661.4	2987.9	2852.3	6402.8	2527.6	941.6	6571.4	11393.7	6467.2	3711.8	10900.6	7536.7	5235.9	4986.0	7524.7	2059.9	4328.5	4313.1	1658.4	3842.9	2322.3	8629.0	5384.1	14571.3	12841.4	2374.7	15956.5	21536.6	12362.2	7985.1	10565.5	546.3	716.3	606.5	11969.3	45440.6	47946.4	272295.499878	274982.839356	547278.339233	1610583.0	1396117.635519
