Measure:mean	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
sub-0146	101.1023	102.9039	98.0551	91.9331	73.5327	91.3389	99.4274	93.2643	99.907	95.5448	93.9421	87.3911	93.1806	91.0507	85.2042	94.6318	97.6627	88.7952	96.7809	89.2581	93.3619	100.8911	95.377	95.4357	101.6502	97.106	95.0106	97.3802	96.0722	100.0588	83.0	74.5372	98.241	94.7374	97.498	102.3184	96.5131	92.0921	74.5771	88.6993	96.8302	89.1197	99.931	94.4819	94.1494	86.9067	93.8424	89.06	86.9299	95.3986	97.6808	88.0061	96.2949	89.4878	92.226	100.1699	94.1807	95.0417	102.3536	95.4098	93.5251	95.7066	92.4267	97.4339	89.1964	73.7193	97.0427	90.9234	102.7413	101.9119
sub-0147	99.0228	103.0657	95.8806	91.2846	82.3481	92.1596	97.4267	89.1154	103.3212	90.8996	93.5784	87.3759	92.776	87.6541	86.9164	94.1384	95.374	80.5634	93.7769	86.8502	91.4557	100.7049	95.3284	99.2695	103.657	96.2036	93.3773	95.4052	94.3244	97.1969	88.9941	77.6773	98.9184	94.6845	97.1785	104.9105	93.9888	92.2636	79.2155	90.421	93.7944	85.2312	102.7827	90.2881	95.6183	87.3086	95.852	84.0648	86.7327	94.3002	94.6596	83.1426	93.4488	87.7979	90.6079	99.6964	92.7437	99.0277	106.4771	92.3957	93.69	93.3581	89.2081	95.4845	86.0879	73.9328	98.8449	93.8481	102.3649	102.7538
sub-0148	98.0765	106.3466	96.7618	93.1394	75.2222	89.3584	96.5168	90.5264	106.3918	89.58	97.9875	89.6794	96.5338	89.9107	89.0836	94.4183	97.8839	88.1056	97.5819	91.1633	90.9314	102.8118	95.7641	99.9692	99.885	96.6303	94.3092	96.0283	95.1626	95.6649	89.5982	72.9008	100.5025	97.7858	99.1236	106.2746	93.9269	92.127	74.0137	90.2445	93.0637	86.5547	105.8473	87.413	95.8232	88.5505	96.8648	87.7815	88.259	96.698	96.8323	83.5727	95.4388	88.496	89.8805	104.6288	93.9313	100.5069	105.497	94.8604	94.7832	94.6418	90.8802	97.1337	86.2264	73.8988	101.0902	94.8382	103.3892	103.524
sub-0149	96.9993	107.6517	95.6832	92.2058	77.0807	90.9206	95.8552	87.5015	104.8413	90.0501	93.3372	88.5773	91.5668	86.2153	85.3379	95.373	96.048	84.1841	93.14	88.4135	92.333	103.3327	93.6691	100.374	103.0844	95.8868	93.0232	97.1564	92.1346	95.6864	83.9699	74.5217	96.979	94.7005	98.0655	106.1336	94.0167	94.0866	73.7029	90.1713	94.2091	85.1379	104.9749	89.3419	95.7685	89.8969	98.0281	85.2185	85.4996	96.5022	93.8757	81.0722	91.6207	91.5444	88.4154	103.5562	92.3654	100.397	107.2639	93.4747	93.4065	94.4278	88.9301	94.2703	82.9185	72.7456	94.7899	92.1916	102.6547	102.7143
sub-0150	96.9947	103.5195	96.2552	94.0447	74.706	88.3027	97.0533	88.5072	101.1248	89.8411	93.0595	84.696	93.9405	89.8231	82.9152	93.9874	95.8298	84.5548	95.5985	88.3158	92.2339	100.8335	95.6384	98.2429	100.4156	97.0012	93.089	98.114	91.0415	98.5603	88.1304	74.5554	98.5724	93.1877	98.1547	101.7042	97.1711	93.3847	72.6329	87.8628	95.6521	86.3741	100.9909	90.638	94.0681	84.4905	95.8566	87.6129	84.6264	95.6381	95.6219	89.379	96.0724	86.4537	91.2917	101.1397	94.9259	98.5759	99.4288	96.2928	94.1725	97.3928	90.4739	97.417	86.2417	76.8937	94.4089	92.96	101.3659	101.2355
sub-0151	98.6393	101.6986	96.6289	92.8118	77.1077	88.8266	99.0231	90.3259	102.0896	91.9757	93.912	87.2945	91.9379	90.3189	86.2136	96.2814	97.2869	88.972	95.2417	90.6358	93.227	100.718	95.5504	99.2833	97.3887	96.5492	94.6137	98.1204	94.2545	97.9192	87.958	75.2619	95.2709	92.7502	99.9029	100.6335	94.5038	92.0882	74.3904	87.7145	96.468	85.6837	101.697	91.3952	94.436	88.7217	91.0504	86.3364	87.7065	98.2872	93.4804	84.994	94.2764	88.4821	91.7885	101.4124	94.3149	98.9686	102.29	95.7747	94.6594	96.3333	89.75	96.6879	83.8827	71.7624	95.9548	90.9321	101.4737	101.7473
sub-0152	100.1357	105.9406	98.6215	91.1748	74.6201	89.3274	99.6136	88.589	101.4457	94.0064	95.2016	85.6295	91.8541	91.5037	85.5411	95.4089	97.8811	87.2526	95.9908	89.5069	91.9948	101.1756	95.257	97.8567	101.2377	96.3353	94.6287	99.0221	92.8135	100.1309	89.3586	73.3611	97.7071	92.9942	98.5647	104.8181	97.3005	91.1899	72.4832	88.7805	96.0359	88.3505	100.464	91.8779	95.3525	86.2179	95.0033	86.4212	83.4756	95.9763	96.4977	85.5952	93.2435	87.3632	90.0217	100.1738	92.8268	97.3644	100.9431	94.5791	94.9082	97.7126	89.3712	96.9832	86.7752	71.5912	95.7605	91.5158	101.3098	100.8312
sub-0153	99.5273	102.5247	97.0056	94.3357	69.4837	89.965	97.4231	87.5014	103.1629	94.4426	93.1912	90.3229	92.1698	89.0181	84.1254	94.9332	95.9232	83.1355	95.4645	90.4021	92.6768	100.8341	94.7948	98.2233	100.8871	95.9725	95.6412	95.6153	93.3528	99.1514	87.3169	69.6256	99.1632	93.3461	97.6811	103.6062	94.8598	95.6389	71.4105	88.6683	93.2746	84.8636	103.5963	93.3661	95.5282	89.9404	94.6519	85.7739	84.0968	95.853	95.762	89.3659	93.2575	91.5754	90.4864	101.6497	93.0728	97.8347	104.297	95.275	94.3663	95.7407	88.7993	97.0835	90.1414	69.4452	97.8392	90.7725	101.938	101.1622
sub-0154	98.0823	103.7436	96.325	90.5612	80.334	91.6814	96.8223	88.4511	99.3272	90.9443	94.394	86.4294	92.3841	91.6833	88.4728	94.3578	97.9572	89.1871	95.4049	86.5294	95.0568	100.3387	96.5251	96.9106	99.1375	96.7018	94.7522	97.7901	93.8127	98.8469	89.9912	72.4484	98.4476	95.5793	99.1313	101.4439	94.0076	88.6379	80.8693	89.563	96.4515	88.4054	99.4085	90.9674	96.5597	86.8581	95.9448	89.4966	88.5425	95.2737	96.7583	90.3771	95.5741	85.5256	93.6303	98.5105	93.6364	97.01	102.2685	96.0878	94.3561	97.6418	91.23	98.3135	91.0974	71.9939	95.5282	92.7151	101.2184	100.6491
sub-0155	97.2389	101.3107	98.1282	92.3363	76.5072	90.7343	99.3003	87.9873	100.6378	93.4449	93.66	84.4375	90.0706	90.1799	82.261	94.7255	98.4178	90.5956	97.5938	89.7515	93.5399	100.4246	95.717	97.0555	98.4641	97.1346	94.9789	96.7278	96.1917	98.4966	88.5761	76.1503	95.4601	94.0413	99.6591	100.1666	95.4473	92.0066	75.5492	88.6966	96.8362	87.5686	101.0081	90.9626	94.2765	85.9196	95.6397	89.9914	86.259	95.511	97.882	88.419	95.9294	87.236	92.7517	100.2408	94.4122	97.8612	98.2069	95.2633	94.3436	96.3081	92.9548	98.2331	88.7411	78.4927	99.8369	91.8672	101.0198	100.7126
sub-0156	94.7463	102.7382	97.8761	92.663	83.306	89.6099	98.8198	89.3692	98.8742	93.0384	92.566	85.7082	91.0082	88.1194	85.1855	96.3563	96.4656	89.8356	95.8199	90.3243	93.8235	98.9611	95.8283	96.6512	98.4893	96.8698	94.0025	98.1141	93.2971	98.9796	86.3115	75.4211	95.1147	93.0693	98.783	102.1151	95.5347	93.1077	81.4058	87.5447	94.8684	88.6998	99.1749	90.0817	95.0302	87.1103	94.2918	89.8093	84.6154	95.5688	95.3427	87.1215	95.8219	89.1845	93.1786	97.4634	95.028	97.2215	101.224	96.3444	93.6104	97.621	90.7976	97.9008	86.7305	76.6784	97.9255	91.4514	100.0064	100.3181
sub-0157	95.6135	105.4994	97.1738	93.8224	75.516	91.4136	96.658	87.2893	102.5265	90.3281	95.0483	88.0612	93.3038	91.3435	84.8856	95.3648	96.0835	85.5882	96.3045	89.7163	91.5111	99.635	94.5497	98.1016	99.1645	94.4542	94.8191	96.4041	95.4412	96.5976	88.5013	78.8949	98.6787	92.1735	96.3408	105.1349	94.9022	92.7671	75.27	89.0314	92.6923	82.2865	101.4323	89.117	94.3768	87.7005	94.4008	85.9957	83.0657	96.9132	95.7924	85.6815	92.0953	90.766	90.4782	100.8528	94.2896	97.9551	103.7443	94.3587	95.2946	94.7173	89.3824	94.6103	89.3536	72.8126	94.4171	91.025	101.5869	101.6113
sub-0158	96.5945	102.6642	97.8658	91.1235	78.5252	89.135	98.2704	92.2686	98.2694	92.3876	95.5749	84.8978	94.6064	91.2723	84.4267	93.1007	98.2558	92.3813	98.906	88.367	93.1427	99.4515	95.2567	95.5955	98.5401	98.1806	95.0206	97.6351	94.9666	99.4655	94.7707	76.8262	96.2334	91.4125	100.2757	99.4443	95.1348	88.8747	78.7257	89.5975	98.556	91.7651	98.8824	91.7655	97.5503	85.3996	95.3912	91.6452	84.9916	94.9221	95.2907	91.2743	94.0796	87.2398	92.3966	98.4071	94.6584	97.6066	99.5739	96.1246	93.9266	97.3243	93.0449	98.3752	90.9574	76.9686	96.923	89.2196	100.3569	100.2743
sub-0159	97.6643	100.0017	96.6271	91.0894	77.3181	89.86	98.5796	89.1783	100.0178	90.638	96.3663	84.8143	96.9149	90.5571	85.8195	95.4243	95.58	85.5806	95.5257	87.359	91.6579	100.8651	95.3951	97.5184	101.4006	96.8753	95.0712	97.1278	93.5676	97.7227	90.3272	73.4862	95.2219	95.1173	97.9728	101.3385	95.2232	91.162	76.5505	87.4674	96.8412	86.0644	99.4742	89.8703	95.6829	84.3702	99.1313	88.1483	85.625	94.6655	95.7076	88.6789	93.7368	86.5955	92.706	99.1566	93.8415	98.0592	100.8111	95.3074	93.712	96.3631	91.8142	98.5571	92.9614	75.0549	96.7382	91.4799	101.3405	99.1679
sub-0160	96.0239	101.5179	97.3444	89.8678	77.8056	90.1622	97.9211	86.3866	100.4135	90.832	91.6835	84.9357	93.1224	90.0712	84.0036	95.3789	96.1164	84.7765	92.8748	87.3498	91.387	100.1328	95.1716	97.5821	97.1022	96.2553	93.6478	96.1402	92.4452	97.6418	89.9967	73.2456	95.2114	92.6784	97.4098	102.5927	93.898	90.2831	76.1429	86.8745	95.1963	86.3176	100.5734	88.4716	92.3818	85.3647	92.3312	85.452	84.5536	95.4202	95.8167	87.7926	89.956	87.7661	92.8481	98.8095	94.0321	97.0885	98.1423	95.2347	93.0066	96.4118	88.1146	97.9665	90.6568	73.5502	94.6988	90.7597	100.5823	100.4727
sub-0161	97.5291	103.1485	95.4731	91.5907	71.9429	90.0197	98.919	89.0238	100.8508	91.736	93.7314	86.3117	92.4994	90.0307	83.4764	94.5323	97.2811	88.1148	97.1383	88.8774	93.1249	100.0683	94.5598	97.0294	96.3871	96.4314	93.9875	96.9012	94.9907	98.8614	90.0625	74.7368	94.6536	92.6201	100.2533	101.0088	95.8765	90.2831	73.1105	89.0671	97.6996	88.2339	101.3249	92.3315	94.659	85.9764	94.9498	91.2261	86.2314	95.3236	98.4108	88.5926	96.4166	86.4899	93.4271	100.0771	95.1012	98.1612	103.3108	96.4307	94.4372	97.6617	94.0667	98.6042	92.5132	80.5138	95.3615	91.9132	99.844	100.5756
sub-0162	94.3573	103.1664	97.7402	92.1522	75.2376	89.2969	97.0066	86.2641	100.5875	90.4141	92.5811	87.655	88.6887	85.1137	84.2026	94.8959	96.0122	84.7089	94.1209	90.8761	91.8606	101.0193	94.8784	97.3396	98.1119	94.6933	93.8183	97.6675	91.8334	95.9703	89.2162	73.7141	93.6745	93.8101	97.7064	102.3461	95.9459	94.1831	75.6	87.6388	95.8049	85.2586	101.3237	92.2751	93.2357	87.8835	93.8974	85.6142	85.3543	95.0844	94.2795	85.9041	93.9295	91.2403	91.5807	100.2589	93.6825	98.2139	99.674	95.9136	93.295	95.7494	89.2235	97.2278	91.8855	74.722	95.4436	93.2384	101.7779	101.5529
sub-0163	91.712	102.8108	96.4604	91.906	76.8454	90.4189	96.3612	89.4228	100.7357	89.5376	93.9401	86.5513	92.001	90.2406	86.0953	96.697	97.7986	87.9368	97.6143	89.6052	93.7884	100.0804	95.5087	98.4338	100.2671	97.8615	95.7524	98.4296	94.8577	96.5795	93.8075	76.3455	94.1055	93.4086	98.866	102.7006	95.7713	91.5712	76.4774	89.6254	96.3197	87.5729	100.2317	90.0468	93.9595	87.3294	94.28	87.9081	86.1762	96.5419	97.2194	86.768	93.8066	87.9112	93.6197	99.4128	94.7856	97.3579	100.73	96.0106	94.3635	97.2146	92.2127	98.2516	86.6525	75.549	99.7453	90.4776	100.3532	100.6335
sub-0164	96.0095	101.9481	94.9709	89.3249	73.3504	88.8265	98.4131	89.6203	99.2653	90.8912	93.6752	84.1081	92.9666	87.0983	84.1153	94.042	95.3449	88.4369	95.3501	84.7589	92.9917	100.1311	94.4299	97.1049	96.3589	94.5074	94.039	97.3826	91.3537	97.7441	92.377	76.0204	92.4375	92.7939	97.1326	99.8508	94.4367	89.8401	71.901	88.7189	95.5899	87.8245	98.6389	89.9463	93.2007	85.4605	91.9739	86.3085	86.1103	94.4784	93.0793	83.6455	93.2413	89.5886	90.5741	97.0692	92.7287	96.7256	98.249	95.2123	94.1277	97.0502	87.9077	95.1105	96.0704	74.9882	91.4086	89.7558	99.8351	99.1037
sub-0165	95.9964	101.599	97.7419	93.7317	73.549	90.2016	97.7653	87.2438	100.4278	93.2656	92.9968	84.799	92.843	89.2385	83.4708	96.172	97.4241	84.6316	94.0621	86.8278	92.1952	100.8082	95.617	97.0389	101.2292	96.1183	94.6744	95.9291	92.7451	98.0337	87.1383	69.7538	94.2864	94.1071	94.3817	99.9889	95.4375	93.4629	74.2068	87.9885	95.2254	87.036	99.1319	94.0323	96.0455	87.635	94.7532	87.1002	84.0642	93.8041	97.3386	85.768	94.0894	90.6656	91.5024	98.4139	94.0297	95.0317	101.2812	96.7925	94.5071	95.3728	90.0989	96.4069	86.6755	73.8096	94.1598	91.9677	100.1761	100.8371
sub-0166	96.5312	101.0157	95.9513	91.421	67.3217	86.9774	95.7836	87.1455	105.5129	90.3834	93.5013	85.2271	93.6588	85.9516	81.7669	93.2641	96.3431	83.2665	92.9736	87.7988	87.8314	100.2653	92.8335	98.5773	101.4597	94.6622	92.0661	95.6357	92.3586	95.8645	87.9834	69.5728	96.0148	95.2509	97.5514	102.1814	93.6477	88.0279	68.7081	86.2313	93.1746	86.2995	106.1602	89.4702	94.1909	84.4128	95.3223	85.9541	81.66	94.6411	96.4526	85.2259	93.848	85.7484	88.0655	102.5298	91.4147	97.7395	103.5348	94.2843	92.3639	95.2701	87.3743	95.2043	83.6408	69.3573	97.7965	92.257	100.4701	100.75
sub-0167	97.2657	101.9375	97.1381	87.5092	79.9937	90.9674	98.9327	89.9065	100.4495	91.0544	93.0601	84.6741	92.8808	89.1183	84.9078	95.3383	96.4911	87.0663	94.9716	82.1709	91.3635	100.8535	94.6983	97.4231	99.8243	96.7809	94.9734	97.5347	92.9188	98.9197	88.0535	77.9947	94.1001	93.6273	95.2997	99.9785	96.0332	86.1687	77.7364	88.0253	95.9101	85.9059	101.0706	91.7861	94.2126	84.8849	93.4678	87.2497	86.7907	93.6891	95.9352	87.0272	93.4352	83.0351	91.1875	99.9955	93.5025	97.2776	100.2187	93.3324	93.6779	97.3182	89.1284	97.755	90.5683	73.5101	92.3012	92.1633	99.9812	99.1539
sub-0168	97.7363	101.8042	94.7455	94.1499	70.6737	90.1695	95.4802	86.9299	102.2683	90.6994	93.1128	89.9892	92.7028	87.9827	83.2803	92.6495	95.0492	80.0657	92.9979	93.2668	91.5741	99.9441	95.6306	96.4398	104.0863	95.7181	93.3151	95.7454	92.6441	97.5206	80.7579	69.9981	96.5773	94.8238	97.0974	102.4333	95.2522	92.2361	73.871	88.627	93.5147	84.4504	101.3842	92.6587	93.8854	89.5818	94.7752	85.136	83.7766	93.8074	94.3244	83.9173	93.6484	89.9537	88.8171	99.4793	92.4393	95.919	102.7848	95.0762	92.4653	93.918	88.5275	93.3354	81.7341	71.7731	93.5326	91.8137	102.2498	101.6936
sub-0169	98.5481	106.1981	96.9855	93.9138	81.1945	90.1911	97.636	91.3282	102.8591	93.4084	95.1975	88.6711	92.9641	90.6632	88.8541	96.1416	97.1758	85.6636	94.4213	88.8633	93.5484	104.6207	94.6404	99.0899	105.1419	96.1224	94.2415	97.1058	94.414	99.0983	91.7092	75.9588	98.962	93.518	99.6065	105.5302	93.2104	91.9923	79.7158	89.1252	94.7265	88.1026	103.5621	93.2451	95.533	88.2134	97.7622	90.2148	86.9652	96.407	96.5382	85.6272	94.1488	88.0771	91.9267	103.3031	93.7013	97.8836	105.1203	94.5282	93.751	96.3993	91.4424	98.1227	92.2185	76.3507	96.0739	92.7361	102.2859	101.8124
sub-0170	98.3473	103.0945	98.4197	92.3948	76.0281	86.8893	98.0527	88.1508	99.6854	91.5457	94.8854	86.1575	93.8569	90.2313	86.9086	93.5603	95.3203	83.8635	94.3072	90.8254	92.9254	97.8518	94.4753	97.983	99.1252	95.2697	94.9295	97.1913	93.1347	98.1199	85.6075	72.4802	96.092	92.7623	94.6926	100.2433	95.7825	89.0947	76.235	85.223	94.0951	84.6839	99.8576	89.5378	92.3319	85.5901	93.4698	84.6469	86.3605	94.5157	94.1319	82.1009	93.0947	85.68	91.6572	98.4132	92.5796	96.7402	102.7433	93.3557	94.2595	97.3252	87.4586	95.5519	85.2881	74.2669	93.9379	92.4427	101.7177	100.741
sub-0171	100.8045	103.7319	97.2765	93.1833	75.6835	90.6716	99.0775	89.6489	100.6591	91.7502	94.811	88.6192	94.7405	92.7906	86.6973	95.8183	98.2481	90.0353	97.1468	91.4717	93.3884	100.3922	95.9106	98.5116	102.4466	97.2381	94.002	98.2602	93.9307	99.1881	86.5668	74.9399	100.7144	92.1612	99.8623	102.1849	95.5106	93.3484	73.1071	89.0904	95.871	85.4287	101.5514	92.3471	95.4979	90.1775	95.6351	90.4052	83.203	94.8592	96.9638	86.6175	94.6375	91.7601	91.5229	100.0715	94.2172	98.1404	101.1962	95.4716	94.1411	97.1844	90.9729	96.9642	85.556	75.822	99.1751	90.2664	101.9162	101.7014
sub-0172	98.7738	103.2997	98.2792	95.3162	79.9442	92.0627	97.7326	90.342	101.3857	92.7653	94.706	88.8353	93.3465	89.912	86.7951	96.164	96.6195	87.5152	96.8665	91.8684	93.4456	100.1546	96.2098	99.3994	98.3988	97.4489	94.2315	98.2145	93.8193	97.9881	86.5649	73.7409	96.7507	93.9952	97.1306	101.3137	95.9189	92.9976	80.5052	89.1787	94.6216	88.0341	102.0775	92.3147	96.0995	89.6315	95.2465	87.0106	86.3487	97.1749	97.841	86.9901	95.9671	90.9575	92.8273	99.3689	95.0147	98.8213	98.0	95.8676	93.0232	96.6636	90.7792	96.4635	86.2791	76.2819	96.0	93.2479	102.7224	102.486
sub-0173	95.9761	103.556	97.1366	91.6745	83.7974	89.9676	96.9947	89.5872	101.3951	89.7009	93.4359	85.2985	94.7654	86.4433	85.6505	95.133	96.5172	87.657	95.9785	87.1171	90.2268	100.9753	94.3724	97.9123	100.5716	97.4882	95.2946	96.7919	93.7586	96.1308	93.5652	78.4696	94.2517	92.4287	98.1745	101.5347	95.9903	94.9757	73.6993	89.4609	97.6178	86.2643	101.0416	89.9169	93.3757	88.5258	96.1167	85.7554	84.2039	95.7262	95.3288	86.7927	93.7711	90.5111	91.3268	100.255	93.2162	96.9831	104.5144	96.2468	94.7239	95.5364	90.4328	96.7554	89.0777	77.7054	93.0877	91.6488	100.8043	100.6263
sub-0174	98.5694	102.7578	97.0172	90.6148	80.4483	92.0356	98.9538	90.2321	101.4868	93.1853	93.9708	87.0211	89.6583	89.7477	87.3385	93.8646	98.0733	86.3618	95.2277	87.4284	92.5495	99.07	95.8105	98.8339	102.0593	96.2398	94.2976	97.1923	94.1938	99.0267	88.305	71.4069	94.6644	94.3304	94.3135	101.053	96.594	90.8414	78.1397	89.006	95.8074	89.4658	100.9206	89.1499	94.559	86.5811	95.5044	89.8207	85.9607	94.8634	96.8293	88.7176	95.0288	88.4218	92.3071	98.7697	94.7176	97.4543	99.9503	96.2695	93.5874	96.7343	93.8345	98.2783	84.9171	74.3241	95.2127	93.6213	100.8639	101.2211
sub-0175	94.1892	102.1291	96.5996	92.8605	82.7109	91.5007	98.5434	90.6253	101.6862	90.9661	94.8299	87.6747	94.2248	91.8543	88.3722	94.4948	95.9277	89.3226	95.5218	88.4693	95.2373	101.5229	95.4363	98.4584	98.8997	97.89	94.1978	99.5394	95.0142	99.3832	87.9684	79.2905	95.9344	93.0744	96.683	102.9522	94.2644	92.3955	78.4847	91.1313	96.8641	87.1813	102.114	92.796	93.1696	87.423	96.4411	90.0618	88.618	93.6379	95.7858	89.2402	94.1849	84.9954	92.4542	100.4894	93.2941	97.47	101.0068	96.177	93.307	97.6994	91.283	97.2941	90.5473	74.3197	96.4062	91.2932	100.9601	100.1272
sub-0176	98.2184	103.1859	97.585	91.2297	77.9418	89.541	97.3824	89.7097	102.2515	91.0459	94.6031	85.3726	91.4541	90.4181	86.3067	97.3427	96.6568	85.5806	95.0186	85.7418	92.3622	102.2696	96.4779	97.9883	97.8816	94.6192	94.1106	96.2278	94.164	98.0959	86.7905	69.6129	97.9808	93.997	98.5612	102.5114	94.1353	93.3991	78.5834	88.636	95.5701	87.2029	102.6595	90.8588	95.5868	87.3611	96.1031	87.9806	86.6561	95.7414	96.7953	87.6206	94.1562	89.174	91.4414	102.0062	94.8206	98.2364	100.6664	93.8745	93.6263	95.6505	92.2376	97.7645	86.1	72.9325	98.8613	92.8371	101.8557	102.0204
sub-0177	97.3878	102.2668	97.1977	93.8511	73.9784	89.7202	98.2712	90.8981	98.9401	90.8821	92.7066	84.439	92.3259	90.764	84.7714	93.1731	98.7618	90.1326	96.4368	88.0357	92.1489	99.719	95.7855	97.0732	96.4483	97.8963	94.7503	96.1547	94.8954	97.7831	89.5768	76.5187	94.4918	91.7518	98.5222	100.3092	95.7974	93.3645	76.4496	89.0242	98.1789	87.1739	99.7516	92.6139	94.9629	87.6745	95.6655	90.2539	85.9221	94.0888	96.742	91.6552	94.632	85.8405	92.3585	99.2407	95.0959	97.6036	101.5723	95.9685	95.3863	96.2224	91.7658	98.0834	86.3248	74.9679	94.3963	91.0932	100.8963	101.2919
sub-0178	99.0821	102.9056	96.7038	90.5208	75.0278	90.1971	98.9911	90.2816	101.5368	94.2298	93.5271	86.7564	90.013	91.6648	83.7969	95.9035	96.8737	91.0703	95.9537	84.9807	93.67	101.1983	96.1991	97.8842	98.7409	95.5936	94.7895	96.2982	94.356	97.4734	88.3289	74.7779	96.444	93.1332	98.117	98.8792	94.8102	89.6146	78.4272	89.3117	95.6928	88.2262	100.9414	91.7126	95.0585	84.6949	96.0843	89.5757	84.8623	95.3166	96.1346	87.6113	94.5094	84.1592	91.514	100.2674	94.7803	96.0849	98.6332	94.8762	94.5128	94.7326	92.0614	96.9564	87.4715	75.3442	96.9472	91.0205	100.516	100.5106
sub-0179	99.4726	105.172	97.7877	95.4214	75.2684	87.5089	98.1353	89.7674	104.6502	90.936	93.9015	87.9616	96.0889	86.8284	86.5819	96.439	97.1052	84.6947	95.005	86.6932	91.3199	104.1653	95.3009	100.4521	100.8114	95.8562	93.9419	97.4426	91.3924	100.1144	87.5791	68.948	93.2838	93.8793	96.1623	101.5902	94.652	94.9897	73.6106	88.5601	95.5771	86.476	106.3199	89.769	94.1025	89.6338	94.1561	82.8566	85.806	96.6754	96.4703	82.7088	93.3423	90.2573	89.2804	102.9747	93.8062	99.3417	101.2812	94.3926	93.1833	95.1546	87.2017	97.4285	88.3101	70.9541	90.8453	92.0345	102.1672	102.6721
sub-0180	99.7124	103.0438	96.2462	94.2672	83.8755	92.1645	98.4047	91.0254	102.7134	93.9869	95.1351	89.6833	95.9417	91.3258	88.2291	93.6165	97.0729	85.6189	94.6132	89.0031	96.9716	102.2475	94.2336	100.0845	98.8909	97.2925	95.0885	98.6216	95.2857	96.7466	86.2058	73.5734	101.2369	95.4118	97.4262	102.1971	95.5304	94.3479	82.6411	91.4233	94.3176	87.4692	102.7688	92.557	97.2845	90.1282	97.7732	89.0344	89.5797	95.1271	96.6315	85.5529	94.2013	89.63	90.7771	101.0141	93.8778	98.5849	103.2423	95.2835	93.8187	94.6538	92.0522	97.997	85.9206	73.8676	99.0073	92.533	101.8601	101.3234
sub-0181	95.7259	104.3444	96.1111	93.7871	78.0148	89.0212	95.0757	87.734	103.1001	90.209	94.9618	88.9827	92.1228	85.5255	83.9857	93.5788	95.9441	82.4094	95.1653	89.5567	89.1441	102.2513	94.295	97.8753	101.7221	95.1318	92.9455	94.6268	93.7156	96.9322	83.0867	77.5464	98.7571	94.2025	95.2389	102.707	94.0852	93.9792	76.5644	90.4875	92.5364	87.3097	103.7578	89.2189	95.1999	90.4851	94.7489	87.1915	87.3896	93.9927	98.1517	85.9885	93.906	90.4579	89.7031	101.0147	91.9972	97.7311	100.8579	94.3684	92.5893	93.8161	92.2469	96.5254	87.2533	77.6871	97.0443	92.9351	101.9318	102.4002
sub-0182	94.7328	100.937	97.1863	90.4514	75.2688	90.0764	98.3289	89.3339	100.56	92.8224	92.3329	84.9339	89.9754	87.9828	83.6612	94.1432	95.9187	89.7086	96.3481	84.3817	92.7837	100.1448	94.4211	96.5462	95.3836	95.746	93.034	97.3828	92.7315	98.3505	90.101	76.2596	94.5282	92.5485	98.951	99.7036	93.8464	91.0442	75.0118	88.0434	96.5103	88.8249	100.9738	91.6513	93.9768	86.5319	93.1305	87.6162	84.0253	94.524	97.4756	87.7461	95.0499	85.0448	92.0276	98.1205	92.7438	96.9381	98.8261	94.6295	93.2865	96.7513	91.8376	96.63	90.7095	74.182	96.4258	90.518	99.1487	100.0852
